ID,GrossMonthlyIncome,CreditCardPayment,CarPayment,StudentLoanPayments,AppraisedValue,DownPayment,LoanAmount,MonthlyMortgagePayment,CreditScore,LVT,DTI,FEDTI,LVTCheck,DVTCheck1,MDTI,DVTCheck2,FInalCheck
8044,7226,221,494,419,446412,93746.52,352665.48,2587.73,526,0.79,0.515047052,0.358113756,1,0,0.358113756,0,FALSE
8045,4276,272,366,247,438952,87790.4,351161.6,2576.7,589,0.8,0.809565014,0.602595884,0,0,0.602595884,0,FALSE
8046,2725,233,495,393,395761,51448.93,344312.07,2526.44,576,0.87,1.338510092,0.927133945,0,0,0.927133945,0,FALSE
8047,8037,410,470,337,393610,82658.1,310951.9,1310.99,801,0.79,0.314543984,0.163119323,1,1,0.163119323,1,TRUE
8048,5822,289,471,416,407081,52920.53,354160.47,2356.24,642,0.87,0.606705599,0.404713157,0,0,0.404713157,0,FALSE
8049,4613,396,399,441,451104,27066.24,424037.76,2024.42,765,0.94,0.706789508,0.438851073,0,0,0.438851073,0,FALSE
8050,2689,382,404,297,396776,35709.84,361066.16,2649.38,507,0.91,1.388017851,0.985265898,0,0,0.985265898,0,FALSE
8051,6556,322,417,416,288820,34658.4,254161.6,1071.56,823,0.88,0.339621721,0.163447224,0,1,0.163447224,1,FALSE
8052,8398,388,350,309,409840,98361.6,311478.4,1313.21,849,0.76,0.281044296,0.156371755,1,1,0.156371755,1,TRUE
8053,4596,463,371,389,335353,26828.24,308524.76,1656.23,712,0.92,0.626464317,0.360363359,0,0,0.360363359,0,FALSE
8054,7400,334,385,205,330562,59501.16,271060.84,1142.8,831,0.82,0.279297297,0.154432432,0,1,0.154432432,1,FALSE
8055,9222,231,372,266,491626,98325.2,393300.8,1877.68,763,0.8,0.297839948,0.203608762,0,1,0.203608762,1,FALSE
8056,9518,320,391,268,426620,115187.4,311432.6,1313.01,837,0.73,0.240807943,0.1379502,1,1,0.1379502,1,TRUE
8057,3211,349,428,365,353381,35338.1,318042.9,2333.69,571,0.9,1.082432264,0.726779819,0,0,0.726779819,0,FALSE
8058,9469,245,483,300,256217,69178.59,187038.41,1121.39,679,0.73,0.226992291,0.1184275,1,1,0.1184275,1,TRUE
8059,4814,203,440,418,363643,29091.44,334551.56,2454.82,570,0.92,0.730332364,0.509933527,0,0,0.509933527,0,FALSE
8060,3324,260,395,264,405659,105471.34,300187.66,2202.67,502,0.74,0.939130566,0.662656438,1,0,0.662656438,0,FALSE
8061,3192,264,445,425,321229,73882.67,247346.33,1814.94,523,0.77,0.923853383,0.568590226,1,0,0.568590226,0,FALSE
8062,7896,215,385,202,475419,90329.61,385089.39,1838.48,789,0.81,0.334407295,0.232836879,0,1,0.232836879,1,FALSE
8063,8871,204,380,273,271281,29840.91,241440.09,1606.31,633,0.89,0.277681208,0.181074287,0,1,0.181074287,1,FALSE
8064,6315,232,404,306,429750,94545,335205,2459.62,522,0.78,0.538657165,0.389488519,1,0,0.389488519,0,FALSE
8065,3953,323,436,410,268606,42976.96,225629.04,1655.59,524,0.84,0.714543385,0.418818619,0,0,0.418818619,0,FALSE
8066,2061,487,462,388,352413,59910.21,292502.79,1946.03,645,0.83,1.592930616,0.9442164,0,0,0.9442164,0,FALSE
8067,5968,462,368,289,409418,61412.7,348005.3,2553.54,545,0.85,0.615371984,0.427871984,0,0,0.427871984,0,FALSE
8068,6750,456,452,324,461014,106033.22,354980.78,2604.72,563,0.77,0.568402963,0.385884444,1,0,0.385884444,0,FALSE
8069,2005,250,363,319,230540,36886.4,193653.6,816.45,837,0.84,0.872044888,0.407206983,0,0,0.407206983,0,FALSE
8070,5533,440,383,422,336449,40373.88,296075.12,2172.49,597,0.88,0.617655883,0.392642328,0,0,0.392642328,0,FALSE
8071,5477,439,429,246,234560,16419.2,218140.8,1307.86,673,0.93,0.442187329,0.238791309,0,0,0.238791309,1,FALSE
8072,9469,317,428,331,449613,130387.77,319225.23,2342.36,543,0.71,0.361005386,0.247371423,1,0,0.247371423,1,FALSE
8073,3871,322,456,252,385812,81020.52,304791.48,2236.45,565,0.79,0.843825885,0.577744769,1,0,0.577744769,0,FALSE
8074,9894,385,392,336,499041,134741.07,364299.93,2184.16,695,0.73,0.333248433,0.220756014,1,1,0.220756014,1,TRUE
8075,7555,492,373,413,406435,109737.45,296697.55,2177.06,547,0.73,0.457320979,0.288161482,1,0,0.288161482,0,FALSE
8076,2120,316,378,231,378770,79541.7,299228.3,2195.63,544,0.79,1.471995283,1.035674528,1,0,1.035674528,0,FALSE
8077,4780,217,442,251,362351,105081.79,257269.21,1887.75,599,0.71,0.585303347,0.394926778,1,0,0.394926778,0,FALSE
8078,3439,421,445,380,279612,72699.12,206912.88,1518.25,566,0.74,0.803794708,0.441480081,1,0,0.441480081,0,FALSE
8079,4926,496,483,228,353632,35363.2,318268.8,2335.34,581,0.9,0.71911084,0.47408445,0,0,0.47408445,0,FALSE
8080,7067,268,491,354,392472,105967.44,286504.56,1538.02,748,0.73,0.375126645,0.217634074,1,0,0.217634074,1,FALSE
8081,3581,247,366,320,250842,20067.36,230774.64,1383.61,682,0.92,0.646917062,0.386375314,0,0,0.386375314,0,FALSE
8082,2465,358,364,343,330492,82623,247869,1486.1,687,0.75,1.034929006,0.602880325,1,0,0.602880325,0,FALSE
8083,3967,319,488,413,472540,85057.2,387482.8,2843.21,593,0.82,1.024252584,0.716715402,0,0,0.716715402,0,FALSE
8084,4644,471,487,308,341632,99073.28,242558.72,1613.75,638,0.71,0.620101206,0.347491387,1,0,0.347491387,0,FALSE
8085,2906,479,410,401,357822,57251.52,300570.48,1613.53,742,0.84,0.999150034,0.555240881,0,0,0.555240881,0,FALSE
8086,9103,343,450,362,395792,43537.12,352254.88,2111.95,689,0.89,0.35888718,0.232005932,0,1,0.232005932,1,FALSE
8087,8431,322,358,261,362118,65181.24,296936.76,2178.82,579,0.82,0.370041513,0.258429605,0,0,0.258429605,1,FALSE
8088,7070,423,365,278,314872,18892.32,295979.68,2171.79,590,0.94,0.45796181,0.307183876,0,0,0.307183876,0,FALSE
8089,6687,397,374,260,269603,13480.15,256122.85,1703.99,635,0.95,0.409001047,0.254821295,0,0,0.254821295,1,FALSE
8090,6520,253,499,276,346813,24276.91,322536.09,1359.83,825,0.93,0.366231595,0.208562883,0,0,0.208562883,1,FALSE
8091,6714,450,426,443,403920,60588,343332,2058.45,677,0.85,0.503045874,0.306590706,0,0,0.306590706,0,FALSE
8092,9946,205,372,305,284274,48326.58,235947.42,1731.3,532,0.83,0.262748844,0.174069978,0,1,0.174069978,1,FALSE
8093,2160,224,382,429,264801,21184.08,243616.92,1307.79,712,0.92,1.084625,0.605458333,0,0,0.605458333,0,FALSE
8094,6942,345,476,262,353333,91866.58,261466.42,1403.61,706,0.74,0.358197926,0.202191011,1,1,0.202191011,1,TRUE
8095,4298,331,468,363,270384,59484.48,210899.52,1547.51,512,0.78,0.630411819,0.360053513,1,0,0.360053513,0,FALSE
8096,6770,228,475,402,411803,61770.45,350032.55,2328.78,607,0.85,0.507205318,0.343985229,0,0,0.343985229,0,FALSE
8097,2173,495,494,255,475032,28501.92,446530.08,3276.48,585,0.94,2.080294524,1.507814082,0,0,1.507814082,0,FALSE
8098,3144,483,480,251,252821,32866.73,219954.27,1050.1,776,0.87,0.720133588,0.334001272,0,0,0.334001272,0,FALSE
8099,7584,214,432,370,283914,56782.8,227131.2,1666.61,562,0.8,0.353719673,0.219753428,0,1,0.219753428,1,FALSE
8100,2814,452,499,275,387802,19390.1,368411.9,1758.85,791,0.95,1.060714286,0.625035537,0,0,0.625035537,0,FALSE
8101,8237,494,395,336,249640,27460.4,222179.6,1332.08,678,0.89,0.310438266,0.161719072,0,1,0.161719072,1,FALSE
8102,4795,270,395,291,476428,23821.4,452606.6,2713.61,674,0.95,0.76529927,0.565924922,0,0,0.565924922,0,FALSE
8103,7888,375,380,383,468111,131071.08,337039.92,1609.08,785,0.72,0.348260649,0.203990872,1,1,0.203990872,1,TRUE
8104,4583,497,440,366,267999,21439.92,246559.08,1039.5,832,0.92,0.511128082,0.226816496,0,0,0.226816496,1,FALSE
8105,7693,447,425,293,437824,74430.08,363393.92,1950.78,732,0.83,0.405014949,0.253578578,0,0,0.253578578,1,FALSE
8106,3905,214,420,253,308019,43122.66,264896.34,1762.36,645,0.86,0.678453265,0.451308579,0,0,0.451308579,0,FALSE
8107,8358,302,482,373,395236,35571.24,359664.76,1930.76,746,0.91,0.369437665,0.231007418,0,0,0.231007418,1,FALSE
8108,3311,493,386,396,355667,24896.69,330770.31,2427.08,569,0.93,1.118115373,0.733035337,0,0,0.733035337,0,FALSE
8109,4727,206,403,279,492354,44311.86,448042.14,2405.19,735,0.91,0.696676539,0.508819547,0,0,0.508819547,0,FALSE
8110,3196,464,392,435,442672,88534.4,354137.6,2356.09,637,0.8,1.141142053,0.737199625,0,0,0.737199625,0,FALSE
8111,4879,291,386,408,384280,42270.8,342009.2,1632.8,768,0.89,0.557040377,0.334658742,0,0,0.334658742,0,FALSE
8112,7743,425,467,430,291360,78667.2,212692.8,1015.43,779,0.73,0.301876534,0.131141676,1,1,0.131141676,1,TRUE
8113,3858,266,413,380,447562,44756.2,402805.8,2679.88,631,0.9,0.969123898,0.694629342,0,0,0.694629342,0,FALSE
8114,8061,451,386,345,399537,47944.44,351592.56,1887.42,740,0.88,0.380774098,0.234142166,0,0,0.234142166,1,FALSE
8115,8815,464,353,241,281798,59177.58,222620.42,1062.82,764,0.79,0.240592172,0.120569484,1,1,0.120569484,1,TRUE
8116,6030,203,405,240,416486,116616.08,299869.92,1797.87,685,0.72,0.438784411,0.298154229,1,0,0.298154229,0,FALSE
8117,3721,201,426,433,275516,41327.4,234188.6,1558.06,609,0.85,0.703590433,0.418720774,0,0,0.418720774,0,FALSE
8118,6990,371,461,205,356980,57116.8,299863.2,2200.29,502,0.84,0.463131617,0.314776824,0,0,0.314776824,0,FALSE
8119,4402,267,425,444,246854,46902.26,199951.74,1467.18,519,0.81,0.591363017,0.333298501,0,0,0.333298501,0,FALSE
8120,8815,295,442,390,400847,84177.87,316669.13,1699.95,740,0.79,0.320697674,0.192847419,1,1,0.192847419,1,TRUE
8121,4499,384,445,309,430346,86069.2,344276.8,2526.18,512,0.8,0.81444321,0.561498111,0,0,0.561498111,0,FALSE
8122,7367,443,406,224,450074,49508.14,400565.86,2664.97,619,0.89,0.507393783,0.361744265,0,0,0.361744265,0,FALSE
8123,5618,466,495,287,467371,88800.49,378570.51,2518.64,617,0.81,0.670459238,0.448316127,0,0,0.448316127,0,FALSE
8124,6523,223,405,214,397172,95321.28,301850.72,2214.87,519,0.76,0.468629465,0.339547754,1,0,0.339547754,0,FALSE
8125,2552,327,455,268,269390,70041.4,199348.6,1462.75,503,0.74,0.984619906,0.5731779,1,0,0.5731779,0,FALSE
8126,3275,429,480,337,372119,104193.32,267925.68,1279.12,783,0.72,0.771029008,0.390570992,1,0,0.390570992,0,FALSE
8127,4844,231,458,232,421959,21097.95,400861.05,2941.38,510,0.95,0.797353427,0.607221305,0,0,0.607221305,0,FALSE
8128,3123,490,394,399,331165,82791.25,248373.75,1822.48,521,0.75,0.99439001,0.583567083,1,0,0.583567083,0,FALSE
8129,9595,203,467,378,301285,57244.15,244040.85,1463.15,668,0.81,0.261714435,0.152490881,0,1,0.152490881,1,FALSE
8130,7363,464,354,254,286596,63051.12,223544.88,1340.26,657,0.78,0.327619177,0.182026348,1,1,0.182026348,1,TRUE
8131,8291,499,408,309,389754,42872.94,346881.06,2079.73,682,0.89,0.397506935,0.250841877,0,0,0.250841877,1,FALSE
8132,2957,386,468,434,369241,22154.46,347086.54,2546.8,562,0.94,1.296854921,0.861278323,0,0,0.861278323,0,FALSE
8133,4183,228,400,211,495705,99141,396564,2909.85,503,0.8,0.896210853,0.695637103,0,0,0.695637103,0,FALSE
8134,7878,268,449,277,268116,18768.12,249347.88,1829.63,649,0.93,0.35841965,0.232245494,0,1,0.232245494,1,FALSE
8135,4115,395,413,343,325151,94293.79,230857.21,1693.95,533,0.71,0.691360875,0.411652491,1,0,0.411652491,0,FALSE
8136,2018,217,465,254,483052,120763,362289,2658.35,548,0.75,1.781144698,1.317319128,1,0,1.317319128,0,FALSE
8137,7912,414,366,426,355255,92366.3,262888.7,1108.35,837,0.74,0.292511375,0.140084681,1,1,0.140084681,1,TRUE
8138,6101,320,462,408,443361,124141.08,319219.92,2342.32,599,0.72,0.578973939,0.383923947,1,0,0.383923947,0,FALSE
8139,8817,399,452,336,350805,101733.45,249071.55,1493.31,696,0.71,0.303993422,0.169367132,1,1,0.169367132,1,TRUE
8140,6783,442,460,438,292215,29221.5,262993.5,1929.75,549,0.9,0.482050715,0.28449801,0,0,0.28449801,0,FALSE
8141,9568,398,453,312,270217,16213.02,254003.98,1212.65,797,0.94,0.248291179,0.126740176,0,1,0.126740176,1,FALSE
8142,2493,259,388,234,303967,57753.73,246213.27,1321.73,706,0.81,0.883565985,0.530176494,0,0,0.530176494,0,FALSE
8143,7860,454,497,343,495487,113962.01,381524.99,2799.5,545,0.77,0.520801527,0.356170483,1,0,0.356170483,0,FALSE
8144,7595,410,499,365,451093,90218.6,360874.4,1521.46,809,0.8,0.368065833,0.200323897,0,0,0.200323897,1,FALSE
8145,7623,400,382,208,427236,119626.08,307609.92,1296.9,825,0.72,0.3,0.17012987,1,1,0.17012987,1,TRUE
8146,5066,255,494,430,274781,49460.58,225320.42,1653.32,562,0.82,0.55908409,0.326356099,0,0,0.326356099,0,FALSE
8147,4521,252,419,222,254707,73865.03,180841.97,970.8,729,0.71,0.412253926,0.214731254,1,0,0.214731254,1,FALSE
8148,5737,375,408,325,250644,35090.16,215553.84,1434.09,616,0.86,0.44310441,0.249972111,0,0,0.249972111,1,FALSE
8149,3831,228,405,235,489715,88148.7,401566.3,2671.63,641,0.82,0.92394414,0.697371443,0,0,0.697371443,0,FALSE
8150,6315,272,394,273,295223,41331.22,253891.78,1689.15,632,0.86,0.416175772,0.267482185,0,0,0.267482185,1,FALSE
8151,7621,389,415,303,356517,28521.36,327995.64,2182.16,639,0.92,0.431591655,0.286335127,0,0,0.286335127,0,FALSE
8152,4815,230,388,342,410569,86219.49,324349.51,2379.96,537,0.79,0.693657321,0.494280374,1,0,0.494280374,0,FALSE
8153,3046,498,476,419,284222,65371.06,218850.94,1312.12,691,0.77,0.888089297,0.430768221,1,0,0.430768221,0,FALSE
8154,6629,343,392,384,239560,26351.6,213208.4,1144.55,745,0.89,0.341461759,0.172658018,0,1,0.172658018,1,FALSE
8155,9724,470,375,382,309210,34013.1,275196.9,2019.3,523,0.89,0.333844097,0.207661456,0,1,0.207661456,1,FALSE
8156,7738,235,456,275,295446,73861.5,221584.5,1625.91,503,0.75,0.334958646,0.210120186,1,1,0.210120186,1,TRUE
8157,2412,206,445,407,492508,44325.72,448182.28,3288.6,577,0.91,1.802072968,1.363432836,0,0,1.363432836,0,FALSE
8158,9456,459,364,446,370316,40734.76,329581.24,1573.47,770,0.89,0.300599619,0.166399112,0,1,0.166399112,1,FALSE
8159,4133,447,412,349,417099,112616.73,304482.27,1453.64,796,0.73,0.643997097,0.351715461,1,0,0.351715461,0,FALSE
8160,5133,459,407,201,361116,101112.48,260003.52,1907.81,545,0.72,0.579546074,0.371675433,1,0,0.371675433,0,FALSE
8161,2322,496,365,247,244204,14652.24,229551.76,1684.37,566,0.94,1.202571059,0.72539621,0,0,0.72539621,0,FALSE
8162,9707,295,369,449,247621,44571.78,203049.22,1090.01,701,0.82,0.226950654,0.11229113,0,1,0.11229113,1,FALSE
8163,4291,370,413,303,367189,25703.23,341485.77,2271.91,645,0.93,0.782547192,0.529459333,0,0,0.529459333,0,FALSE
8164,3253,486,369,448,355987,21359.22,334627.78,2006.26,660,0.94,1.017294805,0.616741469,0,0,0.616741469,0,FALSE
8165,6361,321,443,234,272564,43610.24,228953.76,1229.07,731,0.84,0.35011319,0.19321962,0,1,0.19321962,1,FALSE
8166,8614,387,441,438,456752,118755.52,337996.48,1814.44,706,0.74,0.357608544,0.210638495,1,1,0.210638495,1,TRUE
8167,2960,443,461,386,438940,57062.2,381877.8,2802.08,535,0.87,1.382459459,0.946648649,0,0,0.946648649,0,FALSE
8168,9625,456,384,358,257666,38649.9,219016.1,1607.06,500,0.85,0.291434805,0.166967273,0,1,0.166967273,1,FALSE
8169,8274,255,385,203,344042,48165.88,295876.12,1412.56,752,0.86,0.27260817,0.170722746,0,1,0.170722746,1,FALSE
8170,2326,498,355,210,345376,93251.52,252124.48,1850,522,0.73,1.252364574,0.795356836,1,0,0.795356836,0,FALSE
8171,4504,414,409,424,288856,14442.8,274413.2,1473.11,738,0.95,0.60393206,0.327067052,0,0,0.327067052,0,FALSE
8172,4460,246,420,338,246624,32061.12,214562.88,1427.49,632,0.87,0.54517713,0.320065022,0,0,0.320065022,0,FALSE
8173,5749,407,390,386,346463,97009.64,249453.36,1051.71,844,0.72,0.38871282,0.182937902,1,0,0.182937902,1,FALSE
8174,8411,399,487,241,275710,35842.3,239867.7,1011.29,822,0.87,0.254225419,0.120234217,0,1,0.120234217,1,FALSE
8175,6366,466,466,273,297178,14858.9,282319.1,1190.27,841,0.95,0.376259818,0.186972981,0,0,0.186972981,1,FALSE
8176,9217,410,425,267,338530,33853,304677,1826.69,678,0.9,0.317748725,0.198187046,0,1,0.198187046,1,FALSE
8177,2836,413,430,396,387176,77435.2,309740.8,2272.77,597,0.8,1.238282793,0.801399859,0,0,0.801399859,0,FALSE
8178,2675,363,480,430,293098,67412.54,225685.46,1353.1,664,0.77,0.981719626,0.505831776,1,0,0.505831776,0,FALSE
8179,7829,260,364,285,388209,89288.07,298920.93,2193.38,515,0.77,0.396267723,0.28016094,1,0,0.28016094,0,FALSE
8180,4058,360,368,376,420301,92466.22,327834.78,1759.89,719,0.78,0.70573928,0.433684081,1,0,0.433684081,0,FALSE
8181,6712,234,478,359,319116,47867.4,271248.6,1990.33,559,0.85,0.456098033,0.296533075,0,0,0.296533075,0,FALSE
8182,8519,231,354,208,470008,79901.36,390106.64,1644.71,822,0.83,0.286149783,0.19306374,0,1,0.19306374,1,FALSE
8183,6820,303,403,209,374965,18748.25,356216.75,2613.79,520,0.95,0.517417889,0.383253666,0,0,0.383253666,0,FALSE
8184,5037,399,453,448,336317,67263.4,269053.6,1134.34,808,0.8,0.483291642,0.225201509,0,0,0.225201509,1,FALSE
8185,6363,366,350,425,284082,79542.96,204539.04,862.34,803,0.72,0.314842056,0.135524124,1,1,0.135524124,1,TRUE
8186,6731,277,440,228,450324,112581,337743,2247.01,624,0.75,0.474225227,0.33383004,1,0,0.33383004,0,FALSE
8187,9984,334,489,339,300907,33099.77,267807.23,1129.09,830,0.89,0.229476162,0.113089944,0,1,0.113089944,1,FALSE
8188,8809,255,380,299,422179,59105.06,363073.94,2176.81,656,0.86,0.35313997,0.247112044,0,1,0.247112044,1,FALSE
8189,8924,363,392,226,498782,24939.1,473842.9,2262.2,775,0.95,0.363424473,0.25349619,0,0,0.25349619,1,FALSE
8190,7135,336,410,383,345882,48423.48,297458.52,1783.41,670,0.86,0.408186405,0.249952348,0,0,0.249952348,1,FALSE
8191,5736,246,449,393,353015,21180.9,331834.1,1399.03,837,0.94,0.433582636,0.243903417,0,0,0.243903417,1,FALSE
8192,8994,279,399,241,349874,73473.54,276400.46,1319.58,754,0.79,0.248897042,0.146717812,1,1,0.146717812,1,TRUE
8193,6806,435,474,323,243095,12154.75,230940.25,973.65,818,0.95,0.324074346,0.143057596,0,1,0.143057596,1,FALSE
8194,4929,494,422,394,291534,75798.84,215735.16,909.55,700,0.74,0.450304321,0.184530331,1,0,0.184530331,1,FALSE
8195,4310,247,365,283,254637,48381.03,206255.97,1107.23,714,0.81,0.464554524,0.256897912,0,0,0.256897912,1,FALSE
8196,2925,346,453,210,438295,96424.9,341870.1,1835.23,800,0.78,0.972386325,0.62742906,1,0,0.62742906,0,FALSE
8197,6331,360,423,277,404348,52565.24,351782.76,1888.45,800,0.87,0.465716317,0.298286211,0,0,0.298286211,0,FALSE
8198,3556,335,443,369,443616,93159.36,350456.64,1673.13,790,0.79,0.79306243,0.470508999,1,0,0.470508999,0,FALSE
8199,8057,410,436,293,270389,18927.23,251461.77,1060.17,842,0.93,0.272951471,0.131583716,0,1,0.131583716,1,FALSE
8200,9628,435,474,418,384434,84575.48,299858.52,1994.97,639,0.78,0.345032198,0.207205027,1,1,0.207205027,1,TRUE
8201,4131,257,374,351,336852,90950.04,245901.96,1635.99,639,0.73,0.633742435,0.396027596,1,0,0.396027596,0,FALSE
8202,8358,427,428,259,364679,40114.69,324564.31,2381.54,515,0.89,0.418226849,0.284941374,0,0,0.284941374,0,FALSE
8203,9809,369,437,318,487257,141304.53,345952.47,2538.48,548,0.71,0.373379549,0.258790906,1,0,0.258790906,1,FALSE
8204,8161,245,468,393,327780,42611.4,285168.6,2092.47,518,0.87,0.391921333,0.256398726,0,0,0.256398726,1,FALSE
8205,8793,218,448,360,408058,106095.08,301962.92,2215.7,526,0.74,0.368668259,0.251984533,1,0,0.251984533,1,FALSE
8206,4562,256,392,397,435641,82771.79,352869.21,2589.23,596,0.81,0.796630864,0.567564665,0,0,0.567564665,0,FALSE
8207,2977,279,395,371,353388,35338.8,318049.2,2333.73,590,0.9,1.134944575,0.783920054,0,0,0.783920054,0,FALSE
8208,8856,427,480,333,452717,45271.7,407445.3,1717.81,811,0.9,0.333989386,0.193971319,0,1,0.193971319,1,FALSE
8209,8543,247,375,318,379924,37992.4,341931.6,2508.97,511,0.9,0.403718834,0.293687229,0,0,0.293687229,0,FALSE
8210,4834,450,422,439,239522,47904.4,191617.6,1406.02,582,0.8,0.562064543,0.290860571,0,0,0.290860571,0,FALSE
8211,7312,430,395,409,252531,58082.13,194448.87,1293.67,648,0.77,0.34568791,0.176924234,1,1,0.176924234,1,TRUE
8212,2987,492,387,291,302256,21157.92,281098.08,1870.15,621,0.93,1.017793773,0.626096418,0,0,0.626096418,0,FALSE
8213,9775,376,417,327,274895,32987.4,241907.6,1609.42,602,0.88,0.279224552,0.164646547,0,1,0.164646547,1,FALSE
8214,2995,283,352,375,293452,85101.08,208350.92,994.7,795,0.71,0.669348915,0.3321202,1,0,0.3321202,0,FALSE
8215,5619,492,359,359,365364,76726.44,288637.56,1378,650,0.79,0.460580174,0.245239366,1,0,0.245239366,1,FALSE
8216,3666,303,498,212,311899,53022.83,258876.17,1899.54,582,0.83,0.794473541,0.518150573,0,0,0.518150573,0,FALSE
8217,6978,454,494,323,396439,103074.14,293364.86,2152.61,592,0.74,0.49062912,0.308485239,1,0,0.308485239,0,FALSE
8218,2736,371,441,236,271250,70525,200725,846.26,809,0.74,0.692346491,0.309305556,1,0,0.309305556,0,FALSE
8219,9087,336,360,396,468074,46807.4,421266.6,2525.71,693,0.9,0.398119291,0.277947617,0,0,0.277947617,1,FALSE
8220,6462,354,389,343,442729,57554.77,385174.23,2067.7,719,0.87,0.488037759,0.319978335,0,0,0.319978335,0,FALSE
8221,3568,443,489,255,405700,85197,320503,1720.53,726,0.79,0.814890695,0.482211323,1,0,0.482211323,0,FALSE
8222,2382,480,376,394,466402,79288.34,387113.66,2840.5,540,0.83,1.717254408,1.192485306,0,0,1.192485306,0,FALSE
8223,7667,384,421,224,271504,65160.96,206343.04,1514.07,562,0.76,0.331690361,0.197478805,1,1,0.197478805,1,TRUE
8224,2901,430,383,202,350037,87509.25,262527.75,1746.6,643,0.75,0.951947604,0.602068252,1,0,0.602068252,0,FALSE
8225,6997,270,474,298,312503,15625.15,296877.85,1417.34,774,0.95,0.351484922,0.202563956,0,1,0.202563956,1,FALSE
8226,7832,469,394,417,237315,26104.65,211210.35,1549.79,572,0.89,0.361311287,0.197879213,0,0,0.197879213,1,FALSE
8227,9806,256,386,225,365316,98635.32,266680.68,1124.34,819,0.73,0.203073628,0.114658372,1,1,0.114658372,1,TRUE
8228,3451,270,410,395,332510,56526.7,275983.3,2025.07,550,0.83,0.898310635,0.586806723,0,0,0.586806723,0,FALSE
8229,8513,382,442,294,374744,63706.48,311037.52,2282.28,523,0.83,0.39942206,0.268093504,0,0,0.268093504,1,FALSE
8230,8636,337,432,359,336269,77341.87,258927.13,1236.16,784,0.77,0.273756369,0.143140343,1,1,0.143140343,1,TRUE
